Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
16110106447,"Oct 11, 2025, 8:47:49 PM",Cool down,Run,"",980,3.24,,,false,,,activities/16110106447.gpx,,,980.0,980.0,3242.6,5.08,3.309,13.2,13.2,43.6,54.3,3.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3250.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.309,0.0,,,,2606.0,0.0,,,,3.317,,,,,,,,,,,,""
16097843355,"Oct 10, 2025, 4:44:29 PM",Run w ty - #ImDead,Run,"",2853,9.06,,,false,,,activities/16097843355.gpx,,,2853.0,2832.0,9061.2,6.66,3.2,20.7,20.7,34.0,44.1,4.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.176,884.1,,,,7586.0,0.0,,,,3.206,,,,,,,,,,,,""
16087567308,"Oct 9, 2025, 5:05:28 PM",Quick mile,Run,"",455,1.61,,,false,,,activities/16087567308.gpx,,,455.0,447.0,1618.1,4.94,3.62,7.0,7.7,37.2,45.2,3.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1623.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.556,0.0,,,,1206.0,0.0,,,,3.633,,,,,,,,,,,,""
16065564802,"Oct 7, 2025, 4:53:52 PM",Post legs run - gotta get over 6 miles again soon 😁,Run,"",1921,6.44,,,false,,,activities/16065564802.gpx,,,1921.0,1909.0,6445.8,5.16,3.377,18.0,13.6,38.4,54.3,3.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6471.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.355,130.0,,,,5026.0,0.0,,,,3.39,,,,,,,,,,,,media/6756C044-55D9-44FF-9CD9-227436B5F50B.jpg
16045984419,"Oct 5, 2025, 8:11:01 PM",Sweat it out,Run,"",457,1.63,,,false,,,activities/16045984419.gpx,,,457.0,457.0,1636.8,4.74,3.582,8.9,10.6,33.5,44.2,4.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1642.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.582,0.0,,,,1236.0,0.0,,,,3.595,,,,,,,,,,,,""
16023553793,"Oct 3, 2025, 8:17:29 PM",Pre work run,Run,"",834,3.22,,,false,,,activities/16023553793.gpx,,,834.0,834.0,3225.6,5.6,3.868,13.8,17.9,37.5,51.5,4.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3230.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.868,163.1,,,,2240.0,0.0,,,,3.874,,,,,,,,,,,,""
16016341699,"Oct 3, 2025, 3:03:01 AM",One man can change the world,Run,"",1689,5.65,,,false,,,activities/16016341699.gpx,,,1689.0,1682.0,5655.1,5.7,3.362,34.3,35.6,27.2,51.4,9.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5698.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.348,0.0,,,,4392.0,0.0,,,,3.388,,,,,,,,,,,,""
15991424907,"Sep 30, 2025, 8:50:43 PM",Cooldown run,Run,"",437,1.62,,,false,,,activities/15991424907.gpx,,,437.0,437.0,1622.4,7.64,3.713,7.0,9.8,41.9,51.8,4.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1629.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.713,0.0,,,,1158.0,0.0,,,,3.729,,,,,,,,,,,,""
15981835656,"Sep 30, 2025, 12:44:00 AM",Whoops,Run,"",2088,6.58,,,false,,,activities/15981835656.gpx,,,2088.0,2070.0,6588.0,5.96,3.183,41.4,42.8,29.6,51.8,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6633.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.155,0.0,,,,5328.0,0.0,,,,3.204,,,,,,,,,,,,media/79AC8895-7927-402A-AD16-59F2E6520716.jpg
15975418593,"Sep 29, 2025, 1:30:28 PM",Get in get out,Run,"",421,1.61,,,false,,,activities/15975418593.gpx,,,421.0,421.0,1611.6,6.26,3.828,6.9,7.0,41.8,48.9,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1617.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.828,8.5,,,,1160.0,0.0,,,,3.842,,,,,,,,,,,,""
15971033785,"Sep 29, 2025, 12:47:01 AM",Get back into it,Run,"",478,1.61,,,false,,,activities/15971033785.gpx,,,478.0,446.0,1610.8,5.22,3.612,4.9,13.4,34.3,48.9,3.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,0.0,,,,1284.0,0.0,,,,3.576,,,,,,,,,,,,""
15946255182,"Sep 26, 2025, 8:45:38 PM",W legs is heinous #GasNoBreaks,Run,"",2163,6.70,,,false,,,activities/15946255182.gpx,,,2163.0,2088.0,6707.5,5.46,3.212,23.4,21.1,37.1,54.3,5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6723.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.101,160.8,,,,5488.0,0.0,,,,3.22,,,,,,,,,,,,media/484FC63C-DA3D-40D7-80EC-C3FA09F59B9C.jpg
15937179732,"Sep 25, 2025, 11:04:26 PM",Craziest storm ever during this run 😂,Run,"",479,1.84,,,false,,,activities/15937179732.gpx,,,479.0,476.0,1847.7,10.767,3.882,9.3,8.9,39.4,48.6,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1858.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.857,0.0,,,,1282.0,0.0,,,,3.904,,,,,,,,,,,,""
15925182409,"Sep 24, 2025, 7:45:00 PM",It's too hot for ts,Run,"",900,3.22,,,false,,,activities/15925182409.gpx,,,900.0,897.0,3219.6,7.22,3.589,20.2,19.2,31.7,51.8,8.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3257.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.577,68.7,,,,2464.0,0.0,,,,3.632,,,,,,,,,,,,media/A63B4DB9-7D35-430B-BFBE-9E16D46FC3BB.jpg
15912744365,"Sep 23, 2025, 5:53:08 PM",Happy new year - it's way too hot outside,Run,"",986,3.47,,,false,,,activities/15912744365.gpx,,,986.0,974.0,3473.1,5.04,3.566,18.1,16.0,33.6,51.8,6.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.522,0.0,,,,2656.0,0.0,,,,3.593,,,,,,,,,,,,""
15903083617,"Sep 22, 2025, 9:43:40 PM",Fuck bfi,Run,"",492,1.74,,,false,,,activities/15903083617.gpx,,,492.0,482.0,1743.0,5.52,3.616,8.9,8.9,39.4,48.5,8.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1748.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.543,0.0,,,,1332.0,0.0,,,,3.628,,,,,,,,,,,,""
15869485838,"Sep 19, 2025, 10:11:10 PM",Needed to loosen up,Run,"",773,2.58,,,false,,,activities/15869485838.gpx,,,773.0,759.0,2581.0,7.14,3.401,13.5,13.5,33.6,47.2,6.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.339,7.9,,,,2058.0,0.0,,,,3.418,,,,,,,,,,,,""
15848076067,"Sep 17, 2025, 10:35:46 PM",Employment and Business Finance are terrifying,Run,"",1351,4.99,,,false,,,activities/15848076067.gpx,,,1351.0,1351.0,4994.2,5.84,3.697,20.4,24.5,33.8,54.3,5.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5008.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.697,0.0,,,,3706.0,0.0,,,,3.707,,,,,,,,,,,,media/3D74D763-BAD7-4E0E-8E09-70A88D89580D.jpg
15836935055,"Sep 16, 2025, 11:23:10 PM",Needed to move,Run,"",924,3.23,,,false,,,activities/15836935055.gpx,,,924.0,917.0,3233.5,8.44,3.526,16.9,16.3,40.2,51.8,6.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499,0.0,,,,2442.0,0.0,,,,3.549,,,,,,,,,,,,""
15782138249,"Sep 12, 2025, 3:08:41 AM",Needed to think,Run,"",2084,6.69,,,false,,,activities/15782138249.gpx,,,2084.0,2080.0,6690.9,5.06,3.217,43.7,44.3,27.2,50.3,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6735.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.211,81.6,,,,5306.0,0.0,,,,3.238,,,,,,,,,,,,""
15756844574,"Sep 9, 2025, 8:49:20 PM",I hate running after legs,Run,"",954,3.30,,,false,,,activities/15756844574.gpx,,,954.0,917.0,3303.1,5.68,3.602,14.2,13.6,41.7,51.7,3.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3319.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.462,0.0,,,,2426.0,0.0,,,,3.62,,,,,,,,,,,,""
15734059721,"Sep 7, 2025, 8:28:22 PM",For Israel,Run,"",1764,6.36,,,false,,,activities/15734059721.gpx,,,1764.0,1764.0,6367.3,10.3,3.61,40.4,40.1,31.0,51.5,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6402.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,53.3,,,,4694.0,0.0,,,,3.63,,,,,,,,,,,,""
15695033883,"Sep 4, 2025, 2:16:50 PM",Movement,Run,"",507,1.78,,,false,,,activities/15695033883.gpx,,,507.0,503.0,1783.8,4.44,3.546,6.1,6.3,41.3,47.6,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1788.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.518,17.6,,,,1364.0,0.0,,,,3.555,,,0.0,,,,,,,,,media/CEFA56B5-63C6-4800-8B0C-4D221E47FC78.jpg
15688973033,"Sep 3, 2025, 11:11:03 PM",Blood flowing,Run,"",1863,6.44,,,false,,,activities/15688973033.gpx,,,1863.0,1832.0,6440.9,6.02,3.516,30.3,29.9,31.0,54.2,4.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6465.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.457,172.4,,,,4814.0,0.0,,,,3.529,,,,,,,,,,,,""
15676669190,"Sep 2, 2025, 10:41:36 PM",Needed to move,Run,"",441,1.64,,,false,,,activities/15676669190.gpx,,,441.0,441.0,1644.4,5.06,3.729,3.8,10.5,33.5,44.1,5.8,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1638.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.729,7.5,,,,1162.0,0.0,,,,3.716,,,,,,,,,,,,""
15640058429,"Aug 30, 2025, 5:08:59 PM",Hungover speed run,Run,"",800,3.22,,,false,,,activities/15640058429.gpx,,,800.0,800.0,3226.2,5.66,4.033,20.5,14.3,33.5,54.2,5.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3252.8,1756573184.0,3.0,29.4,29.7,23.4,0.7,1013.5,3.0,4.7,309.0,0.3,1756551936.0,1756598016.0,0.125,,,0.61,5.0,1.0,25714.0,5.0,,,,,,4.033,3.9,,,,2192.0,0.0,,,,4.066,,,,,,,,,,,,""
15609368032,"Aug 27, 2025, 8:38:44 PM",I no longer like ts,Run,"",1349,4.99,,,false,,,activities/15609368032.gpx,,,1349.0,1349.0,4989.4,6.44,3.699,24.0,23.9,37.2,53.8,6.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5010.1,1756324864.0,1.0,32.6,35.1,21.5,0.52,1017.2,2.0,3.5,306.0,0.0,1756292608.0,1756339072.0,0.125,,,0.4,5.0,0.1,40255.0,6.0,,,,,,3.699,115.6,,,,3492.0,0.0,,,,3.714,,,,,,,,,,,,""
15599076862,"Aug 26, 2025, 11:58:13 PM",Ye. 🙈,Run,"",721,2.51,,,false,,,activities/15599076862.gpx,,,721.0,718.0,2517.7,4.66,3.507,15.6,15.4,33.8,47.2,5.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2535.2,1756249216.0,3.0,29.9,30.1,21.3,0.6,1016.9,2.8,4.9,285.0,0.0,1756206208.0,1756252672.0,0.125,,,0.0,1.0,1.0,46905.0,0.0,,,,,,3.492,0.0,,,,1870.0,0.0,,,,3.531,,,,,,,,,,,,media/4247E838-605D-4A9B-912A-D93543EDEF58.jpg
15570581917,"Aug 24, 2025, 1:49:30 PM",Run w ty,Run,"",1562,5.11,,,false,,,activities/15570581917.gpx,,,1562.0,1562.0,5113.6,8.6,3.274,25.1,17.1,33.8,54.2,5.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5147.3,1756040448.0,3.0,25.0,26.8,23.4,0.91,1013.7,1.0,2.7,321.0,0.0,1756033408.0,1756080000.0,0.125,,,0.66,5.0,0.9,13002.0,1.0,,,,,,3.274,273.2,,,,4194.0,0.0,,,,3.295,,,,,,,,,,,,""
15563275145,"Aug 23, 2025, 11:09:52 PM",I needa stop running - Need a break,Run,"",514,1.85,,,false,,,activities/15563275145.gpx,,,514.0,401.0,1851.3,12.56,4.617,13.1,15.2,37.3,46.6,4.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1882.2,1755990016.0,3.0,27.4,28.2,23.6,0.8,1011.2,2.7,4.2,249.0,0.7,1755946880.0,1755993728.0,0.0,,,0.9,5.0,1.0,20800.0,0.0,,,,,,3.602,81.2,,,,1334.0,0.0,,,,4.694,,,,,,,,,,,,""
15548761974,"Aug 22, 2025, 4:21:21 PM",Run w Juju Harris,Run,"",1007,3.22,,,false,,,activities/15548761974.gpx,,,1007.0,1003.0,3223.1,5.72,3.213,8.9,10.6,39.1,44.1,3.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3225.8,1755878400.0,3.0,29.1,29.4,24.4,0.76,1014.6,3.3,5.6,242.0,0.4,1755860480.0,1755907328.0,0.875,,,0.71,5.0,1.0,23046.0,5.0,,,,,,3.201,264.0,,,,2654.0,0.0,,,,3.216,,,,,,,,,,,,""
15530715292,"Aug 21, 2025, 12:09:12 AM",Fast ah 5k - I'm getting good at Ts #TmrIsARestDay,Run,"",1361,4.99,,,false,,,activities/15530715292.gpx,,,1361.0,1361.0,4990.5,5.46,3.667,35.3,37.6,27.2,50.3,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5020.0,1755734400.0,1.0,29.7,30.4,22.2,0.64,1009.2,2.0,3.8,258.0,0.0,1755687552.0,1755734656.0,0.875,,,0.35,5.0,0.27,37460.0,0.0,,,,,,3.667,234.4,,,,3644.0,0.0,,,,3.688,,,,,,,,,,,,""
15515425097,"Aug 19, 2025, 5:28:17 PM",Run w Dave #Balls2TheWall,Run,"",1082,3.29,,,false,,,activities/15515425097.gpx,,,1082.0,1082.0,3294.6,4.34,3.045,13.5,21.7,33.5,53.0,5.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3292.3,1755622784.0,1.0,32.5,34.0,23.2,0.58,1013.8,3.5,5.4,53.0,0.0,1755601152.0,1755648384.0,0.875,,,0.5,5.0,0.19,34739.0,9.0,,,,,,3.045,24.6,,,,2802.0,0.0,,,,3.043,,,,,,,,,,,,""
15506398814,"Aug 18, 2025, 11:17:28 PM",Day 2 - light just to get back into it,Run,"",825,2.47,,,false,,,activities/15506398814.gpx,,,825.0,825.0,2478.3,5.32,3.004,12.2,10.4,33.5,45.9,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2493.0,1755558016.0,5.0,29.0,29.4,23.2,0.71,1013.3,3.2,5.8,57.0,0.2,1755514752.0,1755561984.0,0.875,,,0.52,5.0,1.0,29072.0,0.0,,,,,,3.004,7.2,,,,2074.0,0.0,,,,3.022,,,,,,,,,,,,""
15495498847,"Aug 17, 2025, 11:31:52 PM",First run back in Gville,Run,"",934,3.22,,,false,,,activities/15495498847.gpx,,,934.0,931.0,3222.4,6.08,3.461,13.1,13.8,38.6,50.7,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3235.8,1755471616.0,3.0,27.8,28.6,24.2,0.81,1012.9,2.8,4.9,122.0,0.4,1755428352.0,1755475712.0,0.875,,,0.53,5.0,1.0,19700.0,0.0,,,,,,3.45,0.0,,,,2402.0,0.0,,,,3.476,,,,,,,,,,,,""
15437339716,"Aug 12, 2025, 6:36:02 PM",Finish Line,Run,"",6641,21.08,,,false,,,activities/15437339716.gpx,,,6641.0,6635.0,21085.7,4.88,3.178,172.2,199.1,40.0,124.0,13.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,21286.2,1755021568.0,1.0,31.5,33.5,18.9,0.47,1016.2,2.5,4.0,167.0,0.0,1754992896.0,1755043072.0,0.625,,,0.0,1.0,0.0,37819.0,8.0,,,,,,3.175,0.0,,,,17260.0,0.0,,,,3.208,,,,,,,,,,,,""
15414678132,"Aug 10, 2025, 7:22:12 PM","Ts was tiring bro - fuck this run, fuck cramps, fuck this area. My mouth so dry #OneTakeDrake",Run,"",1524,5.00,,,false,,,activities/15414678132.gpx,,,1524.0,1482.0,5005.4,4.7,3.377,74.5,18.6,58.6,123.7,14.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5226.3,1754852352.0,3.0,31.3,30.9,16.5,0.41,1021.6,2.6,3.9,155.0,0.0,1754819968.0,1754870400.0,0.625,,,0.0,1.0,0.98,47893.0,6.0,,,,,,3.284,0.0,,,,3964.0,0.0,,,,3.527,,,,,,,,,,,,media/E911FDBA-EAC7-4307-B5BD-27E1F0B93EDE.jpg
15404141635,"Aug 9, 2025, 10:53:53 PM",Interesting 24 hours 😂😂. Lil cool down run before Benjamins 🫢🫳🏼🫳🏼🫳🏼🫳🏼,Run,"",1464,4.99,,,false,,,activities/15404141635.gpx,,,1464.0,1464.0,4992.7,5.04,3.41,45.4,16.8,58.6,95.6,11.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5117.2,1754776832.0,1.0,27.6,29.1,12.0,0.38,1021.7,2.6,3.6,132.0,0.0,1754733568.0,1754784000.0,0.5,,,0.0,1.0,0.0,49167.0,1.0,,,,,,3.41,0.0,,,,3754.0,0.0,,,,3.495,,,,,,,,,,,,media/6E1DEE60-4200-425B-A990-9434E56A8346.jpg
15392412457,"Aug 8, 2025, 10:27:15 PM","It was so nice I had to do
It twice 😂😂",Run,"",467,1.61,,,false,,,activities/15392412457.gpx,,,467.0,467.0,1609.8,4.44,3.447,17.5,33.5,58.6,88.3,17.2,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1621.5,1754690432.0,1.0,26.0,27.1,10.9,0.39,1023.5,2.9,4.5,120.0,0.0,1754647040.0,1754697728.0,0.375,,,0.0,1.0,0.0,50035.0,1.0,,,,,,3.447,0.0,,,,1212.0,0.0,,,,3.472,,,,,,,,,,,,media/72AA2190-5D54-4EFB-91B4-B0AA1E79328E.jpg
15392320526,"Aug 8, 2025, 10:11:56 PM","Post golf - I'm exhausted, dehydrated, and over doing it",Run,"",477,1.62,,,false,,,activities/15392320526.gpx,,,477.0,477.0,1624.8,4.52,3.406,14.3,10.6,58.6,73.3,25.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1661.5,1754690432.0,1.0,26.0,27.1,10.9,0.39,1023.5,2.9,4.5,120.0,0.0,1754647040.0,1754697728.0,0.375,,,0.0,1.0,0.0,50035.0,1.0,,,,,,3.406,0.0,,,,1240.0,0.0,,,,3.483,,,,,,,,,,,,media/AFE5504A-757F-4911-89E6-009359191516.jpg
15380548201,"Aug 7, 2025, 7:06:19 PM","New Hokas - hips been tight and hurting, really good run. Let's get it",Run,"",1361,4.99,,,false,,,activities/15380548201.gpx,,,1361.0,1361.0,4995.8,5.02,3.671,43.8,44.9,40.0,69.5,11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5062.0,1754593152.0,1.0,26.4,27.0,14.5,0.48,1026.4,4.0,6.8,108.0,0.0,1754560640.0,1754611456.0,0.375,,,0.0,1.0,0.06,39289.0,7.0,,,,,,3.671,0.0,,,,3612.0,0.0,,,,3.719,,,,,,,,,,,,media/85A8515F-F6ED-463A-892A-B43480A4146A.jpg
15359133767,"Aug 5, 2025, 11:23:18 PM","Light lil 7 miler. Half marathon next week, gonna get it in under 2 hours 🫡🥷🏼",Run,"",3604,11.26,,,false,,,activities/15359133767.gpx,,,3604.0,3361.0,11265.0,4.52,3.352,83.0,90.0,40.1,96.6,11.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,11380.1,1754434816.0,3.0,25.3,25.0,18.9,0.68,1026.2,3.0,5.0,120.0,0.0,1754387712.0,1754438784.0,0.375,,,0.0,1.0,1.0,30294.0,0.0,,,,,,3.126,0.0,,,,8734.0,0.0,,,,3.386,,,,,,,,,,,,media/027BE71E-7900-4603-8F21-BB5A5A249B3E.jpg
15335305217,"Aug 3, 2025, 8:47:38 PM","That last mile was easy, not tired. Had to stop for dinner w Theo and Ellen 😂😂. We getting fast 💨",Run,"",1951,6.65,,,false,,,activities/15335305217.gpx,,,1951.0,1946.0,6649.0,4.94,3.417,45.3,70.8,41.3,95.5,10.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6662.3,1754251264.0,1.0,28.7,30.8,13.8,0.4,1019.5,2.1,4.3,147.0,0.0,1754214784.0,1754266112.0,0.375,,,0.0,1.0,0.0,40935.0,5.0,,,,,,3.408,0.0,,,,5038.0,0.0,,,,3.424,,,,,,,,,,,,media/02BD5C25-61C8-49E8-BEC9-A891EE482B94.jpg
15312423052,"Aug 1, 2025, 9:00:11 PM",Gas gas gas - no breaks 😂😂,Run,"",1958,6.46,,,false,,,activities/15312423052.gpx,,,1958.0,1958.0,6463.8,4.84,3.301,75.6,42.4,58.6,124.0,17.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6635.5,1754082048.0,3.0,23.4,21.9,15.7,0.62,1021.9,3.4,5.6,14.0,0.0,1754041856.0,1754093440.0,0.25,,,0.86,5.0,1.0,24586.0,2.0,,,,,,3.301,0.0,,,,5168.0,0.0,,,,3.389,,,,,,,,,,,,""
15291322218,"Jul 30, 2025, 8:53:11 PM","This was a tester, said I wasn't gonna be able to get over 3 and ended w 5 in under 41. Good stuff 💨👏",Run,"",2428,8.04,,,false,,,activities/15291322218.gpx,,,2428.0,2428.0,8047.7,5.16,3.315,65.9,68.6,58.4,95.6,10.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8129.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.315,0.0,,,,6218.0,0.0,,,,3.348,,,,,,,,,,,,media/1362A230-54E5-45F1-B4AC-B26DE8740020.jpg
15277553658,"Jul 29, 2025, 5:34:22 PM",Runny runny run,Run,"",960,3.22,,,false,,,activities/15277553658.gpx,,,960.0,960.0,3224.2,5.0,3.359,42.8,37.4,58.6,89.2,9.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3303.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.359,0.0,,,,2536.0,0.0,,,,3.441,,,,,,,,,,,,media/0412351D-60DE-48FE-8DA6-215A9E6571F7.jpg
15266132077,"Jul 28, 2025, 5:42:08 PM",Rollin we r getting faster,Run,"",1368,4.83,,,false,,,activities/15266132077.gpx,,,1368.0,1368.0,4832.3,5.08,3.532,41.1,54.0,40.0,67.5,10.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4870.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.532,0.0,,,,3510.0,0.0,,,,3.56,,,,,,,,,,,,media/FB066F4D-C92C-4311-8830-5F068AB77441.jpg
15245181473,"Jul 26, 2025, 6:14:48 PM",Light 1 miler to just get the blood flowin,Run,"",444,1.61,,,false,,,activities/15245181473.gpx,,,444.0,435.0,1610.1,5.42,3.701,13.5,15.0,58.6,67.0,22.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1633.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.626,0.0,,,,1156.0,0.0,,,,3.755,,,,,,,,,,,,""
15245110097,"Jul 25, 2025, 6:51:57 PM",Afternoon Run,Run,"",638,2.46,,,false,,,activities/15245110097.gpx,,,638.0,638.0,2461.9,5.66,3.859,22.1,22.2,58.6,67.5,8.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2503.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.859,0.0,,,,1658.0,0.0,,,,3.924,,,,,,,,,,,,""
15223081993,"Jul 24, 2025, 4:44:26 PM",Run to Bellfaire,Run,"",1460,5.13,,,false,,,activities/15223081993.gpx,,,1460.0,1460.0,5131.1,5.78,3.514,74.6,18.6,58.6,123.8,10.3,1.1,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,5347.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.514,0.0,,,,3804.0,0.0,,,,3.663,,,,,,,,,,,,""
